ISI.started,ISI.stopped,aa_green_onset,cue_stim.started,cue_stim.stopped,date,expName,expStart,fixation_cross_ISI.started,frameRate,instruction_keys.duration,instruction_keys.keys,instruction_keys.rt,instruction_keys.started,instructions.started,instructions.stopped,instructions_message.started,mic_input.clip,mic_input.started,mic_input.stopped,notes,participant,psychopyVersion,target_stim.started,target_stim.stopped,task_msg.started,task_msg.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial.started,trial.stopped,trials.mic_input.clip,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,welcome.started,welcome.stopped,welcome_message.started,welcome_message.stopped,
,,,,,2025-03-02_21h54.35.507,mt_stimuli_recording,2025-03-02 21h54.44.470545 +0100,,59.71999682516624,,,,,,,,,,,,13,2024.2.4,,,,,,,,,,,,,,,,0.003866400002152659,1.496222800007672,0.00856450000719633,1.5121275999990758,
,,,,,2025-03-02_21h54.35.507,mt_stimuli_recording,2025-03-02 21h54.44.470545 +0100,,59.71999682516624,None,space,1.0620034000021406,1.5121275999990758,1.496260700005223,2.5836820999975316,1.5121275999990758,,,,,13,2024.2.4,,,,,,,,,,,,,,,,,,,,
2.583967099999427,3.5158431000018027,3.0042090000060853,3.5319503000064287,8.038557499996386,2025-03-02_21h54.35.507,mt_stimuli_recording,2025-03-02 21h54.44.470545 +0100,2.5970915000070818,59.71999682516624,,,,,,,,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h54.52.495.wav,2.5030600000027334,4.5070087000058265,,13,2024.2.4,3.5319503000064287,6.536151799999061,3.5319503000064287,8.038557499996386,0,0,2.5970915000070818,0,3.5202915999980178,8.029648700001417,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h54.52.495.wav,0,0,0,0,,,,,
8.03056810000271,9.943003799999133,3.0032647000043653,9.958330099994782,14.466685599996708,2025-03-02_21h54.35.507,mt_stimuli_recording,2025-03-02 21h54.44.470545 +0100,8.523439399999916,59.71999682516624,,,,,,,,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h54.58.928.wav,2.503211999995983,4.506285900002695,,13,2024.2.4,9.958330099994782,12.963849699997809,9.958330099994782,14.466685599996708,1,1,8.038557499996386,0,9.94305180000083,14.461559200004558,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h54.58.928.wav,0,1,1,0,,,,,
14.462414000008721,15.91759739999543,3.0049552000127733,15.935127699995064,20.439815799996722,2025-03-02_21h54.35.507,mt_stimuli_recording,2025-03-02 21h54.44.470545 +0100,14.950006200000644,59.71999682516624,,,,,,,,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h55.04.899.wav,2.5044693000090774,4.506617700011702,,13,2024.2.4,15.935127699995064,18.938598900000216,15.935127699995064,20.439815799996722,2,2,14.466685599996708,0,15.917645900000934,20.43397759999789,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h55.04.899.wav,0,2,2,0,,,,,
20.434709099994507,21.960883000007016,3.0036399999953574,21.97671590000391,26.48330910000368,2025-03-02_21h54.35.507,mt_stimuli_recording,2025-03-02 21h54.44.470545 +0100,20.925959400003194,59.71999682516624,,,,,,,,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h55.10.944.wav,2.503323700002511,4.505885099992156,,13,2024.2.4,21.97671590000391,24.982401600005687,21.97671590000391,26.48330910000368,3,3,20.439815799996722,0,21.96093290000863,26.47846009999921,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h55.10.944.wav,0,3,3,0,,,,,
26.479260399995837,28.219713400001638,3.004425100007211,28.23601910000434,32.76591940000071,2025-03-02_21h54.35.507,mt_stimuli_recording,2025-03-02 21h54.44.470545 +0100,26.967561500001466,59.71999682516624,,,,,,,,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h55.17.203.wav,2.5037372000078904,4.507001300007687,,13,2024.2.4,28.23601910000434,31.242140600006678,28.23601910000434,32.76591940000071,4,4,26.48330910000368,0,28.219764499997837,32.7363028999971,c:\Users\timdr\OneDrive\Uni_Oldenburg\4_Semester\Master_Thesis\Analysis_Experiment\psam\data\sub-013\stimuli\all_raw\recording_mic_input_2025-03-02_21h55.17.203.wav,0,4,4,0,,,,,
