2.3713 	EXP 	fixation_cross_ISI: autoDraw = False
2.3713 	EXP 	task_msg: height = 0.04
2.3713 	EXP 	task_msg: height = 0.04
2.3713 	EXP 	task_msg: height = 0.04
2.3713 	EXP 	task_msg: text = 'Active'
2.3713 	EXP 	cue_stim: autoDraw = True
2.3713 	EXP 	target_stim: autoDraw = True
2.3713 	EXP 	task_msg: autoDraw = True
2.3713 	EXP 	cue_stim: autoDraw = True
2.3713 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.3890 	EXP 	cue_stim: autoDraw = True
2.3890 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.4046 	EXP 	cue_stim: autoDraw = True
2.4046 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.4213 	EXP 	cue_stim: autoDraw = True
2.4213 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.4395 	EXP 	cue_stim: autoDraw = True
2.4395 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.4547 	EXP 	cue_stim: autoDraw = True
2.4547 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.4716 	EXP 	cue_stim: autoDraw = True
2.4716 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.4882 	EXP 	cue_stim: autoDraw = True
2.4882 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.5046 	EXP 	cue_stim: autoDraw = True
2.5046 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.5221 	EXP 	cue_stim: autoDraw = True
2.5221 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.5382 	EXP 	cue_stim: autoDraw = True
2.5382 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.5557 	EXP 	cue_stim: autoDraw = True
2.5557 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.5716 	EXP 	cue_stim: autoDraw = True
2.5716 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.5881 	EXP 	cue_stim: autoDraw = True
2.5881 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.6049 	EXP 	cue_stim: autoDraw = True
2.6049 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.6217 	EXP 	cue_stim: autoDraw = True
2.6217 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.6384 	EXP 	cue_stim: autoDraw = True
2.6384 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.6551 	EXP 	cue_stim: autoDraw = True
2.6551 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.6718 	EXP 	cue_stim: autoDraw = True
2.6718 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.6894 	EXP 	cue_stim: autoDraw = True
2.6894 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.7049 	EXP 	cue_stim: autoDraw = True
2.7049 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.7225 	EXP 	cue_stim: autoDraw = True
2.7225 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.7386 	EXP 	cue_stim: autoDraw = True
2.7386 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.7551 	EXP 	cue_stim: autoDraw = True
2.7551 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.7730 	EXP 	cue_stim: autoDraw = True
2.7730 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.7886 	EXP 	cue_stim: autoDraw = True
2.7886 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.8053 	EXP 	cue_stim: autoDraw = True
2.8053 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.8234 	EXP 	cue_stim: autoDraw = True
2.8234 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.8387 	EXP 	cue_stim: autoDraw = True
2.8387 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.8562 	EXP 	cue_stim: autoDraw = True
2.8562 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.8718 	EXP 	cue_stim: autoDraw = True
2.8718 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.8898 	EXP 	cue_stim: autoDraw = True
2.8898 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.9052 	EXP 	cue_stim: autoDraw = True
2.9052 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.9230 	EXP 	cue_stim: autoDraw = True
2.9230 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.9387 	EXP 	cue_stim: autoDraw = True
2.9387 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.9555 	EXP 	cue_stim: autoDraw = True
2.9555 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.9722 	EXP 	cue_stim: autoDraw = True
2.9722 	EXP 	cue_stim: fillColor = [0, 0, 0]
2.9889 	EXP 	cue_stim: autoDraw = True
2.9889 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.0072 	EXP 	cue_stim: autoDraw = True
3.0072 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.0223 	EXP 	cue_stim: autoDraw = True
3.0223 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.0390 	EXP 	cue_stim: autoDraw = True
3.0390 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.0555 	EXP 	cue_stim: autoDraw = True
3.0555 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.0722 	EXP 	cue_stim: autoDraw = True
3.0722 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.0896 	EXP 	cue_stim: autoDraw = True
3.0896 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.1056 	EXP 	cue_stim: autoDraw = True
3.1056 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.1233 	EXP 	cue_stim: autoDraw = True
3.1233 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.1392 	EXP 	cue_stim: autoDraw = True
3.1392 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.1557 	EXP 	cue_stim: autoDraw = True
3.1557 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.1724 	EXP 	cue_stim: autoDraw = True
3.1724 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.1901 	EXP 	cue_stim: autoDraw = True
3.1901 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.2060 	EXP 	cue_stim: autoDraw = True
3.2060 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.2226 	EXP 	cue_stim: autoDraw = True
3.2226 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.2389 	EXP 	cue_stim: autoDraw = True
3.2389 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.2580 	EXP 	cue_stim: autoDraw = True
3.2580 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.2724 	EXP 	cue_stim: autoDraw = True
3.2724 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.2903 	EXP 	cue_stim: autoDraw = True
3.2903 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.3060 	EXP 	cue_stim: autoDraw = True
3.3060 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.3239 	EXP 	cue_stim: autoDraw = True
3.3239 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.3394 	EXP 	cue_stim: autoDraw = True
3.3394 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.3561 	EXP 	cue_stim: autoDraw = True
3.3561 	EXP 	cue_stim: fillColor = [0, 0, 0]
3.3739 	EXP 	cue_stim: autoDraw = True
3.3896 	EXP 	cue_stim: autoDraw = True
3.4063 	EXP 	cue_stim: autoDraw = True
3.4239 	EXP 	cue_stim: autoDraw = True
3.4394 	EXP 	cue_stim: autoDraw = True
3.4561 	EXP 	cue_stim: autoDraw = True
3.4738 	EXP 	cue_stim: autoDraw = True
3.4896 	EXP 	cue_stim: autoDraw = True
3.5066 	EXP 	cue_stim: autoDraw = True
3.5230 	EXP 	cue_stim: autoDraw = True
3.5398 	EXP 	cue_stim: autoDraw = True
3.5576 	EXP 	cue_stim: autoDraw = True
3.5732 	EXP 	cue_stim: autoDraw = True
3.5906 	EXP 	cue_stim: autoDraw = True
3.6066 	EXP 	cue_stim: autoDraw = True
3.6242 	EXP 	cue_stim: autoDraw = True
3.6397 	EXP 	cue_stim: autoDraw = True
3.6574 	EXP 	cue_stim: autoDraw = True
3.6732 	EXP 	cue_stim: autoDraw = True
3.6898 	EXP 	cue_stim: autoDraw = True
3.7075 	EXP 	cue_stim: autoDraw = True
3.7234 	EXP 	cue_stim: autoDraw = True
3.7401 	EXP 	cue_stim: autoDraw = True
3.7579 	EXP 	cue_stim: autoDraw = True
3.7735 	EXP 	cue_stim: autoDraw = True
3.7906 	EXP 	cue_stim: autoDraw = True
3.8066 	EXP 	cue_stim: autoDraw = True
3.8237 	EXP 	cue_stim: autoDraw = True
3.8400 	EXP 	cue_stim: autoDraw = True
3.8574 	EXP 	cue_stim: autoDraw = True
