f0_tab_normal,f0_tab_pitched,filename_tab
106.36119534111344,96.53583519674416,recording_mic_input_2025-03-04_09h45_04_747
103.72474538226702,96.0876869473798,recording_mic_input_2025-03-04_09h45_10_271
107.01197045352106,95.52527105197953,recording_mic_input_2025-03-04_09h45_16_714
103.40595229128094,93.01133898164274,recording_mic_input_2025-03-04_09h45_22_241
116.40733004294164,101.82541463404496,recording_mic_input_2025-03-04_09h45_28_549
